ID,X,Y,Z
1033,1.103134,6.742269,0
1034,5.959571,0.168172,0
1035,6.170553,0.197854,0
1036,0.478484,2.103066,0
1037,2.285713,1.890345,0
1038,1.527036,3.11353,0
1039,0.360774,2.944753,0
1040,0.3684,3.136195,0
1041,5.529255,0.171555,0
1042,5.749935,0.156269,0
1043,4.458897,2.673544,0
1044,1.622956,4.502347,0
1045,1.919765,3.116738,0
1046,0.315268,1.977847,0
1047,3.590931,6.413307,0
1048,3.514774,1.867632,0
1049,5.005349,3.561168,0
1050,6.65945,2.630206,0
1051,2.092116,0.59881,0
1052,5.708158,4.50088,0
1053,6.673067,6.27939,0
1054,2.799389,1.331083,0
1055,2.728717,1.86283,0
1056,3.068835,3.523908,0
1057,0.229391,0.615638,0
1058,0.229629,6.290175,0
1059,0.846379,4.42012,0
1060,0.606739,4.093627,0
1061,0.547952,2.992626,0
1062,0.567158,3.359428,0
1063,1.223672,4.269359,0
1064,6.668752,0.610197,0
1065,1.553892,0.18463,0
1066,5.943408,4.350757,0
1067,6.369617,4.843931,0
1068,4.670811,0.42163,0
1069,1.979597,1.913299,0
1070,6.389436,2.263367,0
1071,0.168197,2.48145,0
1072,3.587876,1.128965,0
1073,5.961902,3.240878,0
1074,0.739199,3.032295,0
1075,3.075199,3.297145,0
1076,0.637713,2.047928,0
1077,1.937282,3.521056,0
1078,1.166539,3.605575,0
1079,1.605622,4.343475,0
1080,1.438212,4.449289,0
1081,4.071846,2.386195,0
1082,5.509676,2.856022,0
1083,4.639896,3.132424,0
1084,0.903999,2.732415,0
1085,1.795018,4.578247,0
1086,2.499666,2.868993,0
1087,1.514477,2.940116,0
1088,4.565136,1.541062,0
1089,3.402858,1.125444,0
1090,3.298042,0.654076,0
1091,1.484152,2.613792,0
1092,3.71732,1.620211,0
1093,3.987095,0.885319,0
1094,4.11052,1.113574,0
1095,4.678614,1.244442,0
1096,4.048981,0.654559,0
1097,4.710635,0.62736,0
1098,3.768147,1.128271,0
1099,3.914156,1.368336,0
1100,2.946312,0.412037,0
1101,4.422348,1.078612,0
1102,4.401973,1.320858,0
1103,4.840285,0.429068,0
1104,2.860903,0.847063,0
1105,2.905293,0.625294,0
1106,2.890974,2.843834,0
1107,0.381687,3.520877,0
1108,5.717441,2.231999,0
1109,4.868295,2.547768,0
1110,6.190286,2.681073,0
1111,4.318799,0.863832,0
1112,0.885982,2.575104,0
1113,3.459962,3.296411,0
1114,3.703854,1.870551,0
1115,5.073247,2.79437,0
1116,5.47645,3.589581,0
1117,2.29275,2.450411,0
1118,4.664042,2.486845,0
1119,4.156527,0.876182,0
1120,1.799846,2.050259,0
1121,4.463741,2.438975,0
1122,4.700774,1.468628,0
1123,1.713027,2.936044,0
1124,4.247162,1.604941,0
1125,2.828734,1.083059,0
1126,4.619608,0.835427,0
1127,3.629555,0.892184,0
1128,3.091976,2.602137,0
1129,0.711013,2.690057,0
1130,4.26284,1.880298,0
1131,4.038904,3.308194,0
1132,2.099314,2.705788,0
1133,0.750868,3.208349,0
1134,2.500244,2.155711,0
1135,3.280569,2.834904,0
1136,3.837115,3.526566,0
1137,6.19678,3.055221,0
1138,5.700174,3.973021,0
1139,6.180651,4.388042,0
1140,5.944443,3.989822,0
1141,6.663567,2.838911,0
1142,4.495183,0.421947,0
1143,3.737644,1.3719,0
1144,2.633727,1.054259,0
1145,3.898539,1.619395,0
1146,1.083047,2.606649,0
1147,1.500386,2.773067,0
1148,0.182335,3.091146,0
1149,5.488921,3.403462,0
1150,5.942451,4.172706,0
1151,3.676795,2.604566,0
1152,3.214055,1.117326,0
1153,1.062918,2.461137,0
1154,2.071368,6.39551,0
1155,5.03236,6.356023,0
1156,4.624093,3.33861,0
1157,0.493373,2.280832,0
1158,6.605933,4.984747,0
1159,5.505791,3.035191,0
1160,0.575841,3.544264,0
1161,1.017966,2.195999,0
1162,1.341201,3.276473,0
1163,3.022394,1.103676,0
1164,1.300243,2.773488,0
1165,3.693639,2.119578,0
1166,4.65142,2.923645,0
1167,2.697206,2.623219,0
1168,5.387611,4.743701,0
1169,4.555718,0.630975,0
1170,1.073649,4.552309,0
1171,5.031479,4.986354,0
1172,3.000961,6.413149,0
1173,5.063747,6.779403,0
1174,2.390171,0.484128,0
1175,3.197218,6.413342,0
1176,5.514729,6.787219,0
1177,1.868819,6.353724,0
1178,2.895181,2.609741,0
1179,0.189665,3.494229,0
1180,5.706753,3.788664,0
1181,4.261312,2.6459,0
1182,0.655056,2.204752,0
1183,0.193233,3.695953,0
1184,0.332194,2.372624,0
1185,3.452186,3.523635,0
1186,3.482501,2.600049,0
1187,3.684891,2.364618,0
1188,4.268357,2.152656,0
1189,5.714744,3.602994,0
1190,5.239283,3.575495,0
1191,4.7568,0.8249,0
1192,4.856107,0.632334,0
1193,5.000763,0.451458,0
1194,2.774946,0.195081,0
1195,2.982953,0.20471,0
1196,3.193425,0.211101,0
1197,3.404422,0.214785,0
1198,3.61452,0.216331,0
1199,3.822765,0.216295,0
1200,4.027167,0.214951,0
1201,4.228597,0.212803,0
1202,4.428633,0.211103,0
1203,4.627431,0.211384,0
1204,4.825332,0.215133,0
1205,5.027028,0.224141,0
1206,5.24486,0.240032,0
1207,1.155157,3.431511,0
1208,0.471338,1.92094,0
1209,2.307487,3.100265,0
1210,0.375248,3.328294,0
1211,1.842277,2.204547,0
1212,0.388267,3.713527,0
1213,1.4652,2.463678,0
1214,1.190962,3.947514,0
1215,0.41744,4.288753,0
1216,1.143396,3.258095,0
1217,1.130754,3.087276,0
1218,1.116753,2.920799,0
1219,1.745054,3.496665,0
1220,0.675002,2.363427,0
1221,0.186149,3.292625,0
1222,1.352748,3.452156,0
1223,1.443166,2.324007,0
1224,0.172965,1.54689,0
1225,0.782279,3.743466,0
1226,1.734667,3.304843,0
1227,1.300219,4.689419,0
1228,1.10453,4.683325,0
1229,0.907734,4.710854,0
1230,0.710922,4.771433,0
1231,0.512498,4.864084,0
1232,0.286015,4.997161,0
1433,1.465238,6.080835,0
1434,1.378024,6.122202,0
1435,1.280366,6.148619,0
1436,1.177616,6.158182,0
1437,1.075718,6.149633,0
1438,0.980695,6.122245,0
1439,1.484865,5.964739,0
1440,1.42146,6.002566,0
1441,1.345589,6.03235,0
1442,1.261624,6.052333,0
1443,1.174327,6.061037,0
1444,1.088941,6.057623,0
1445,1.011155,6.041633,0
1446,1.02229,5.91335,0
1447,1.010919,5.845652,0
1448,0.999128,5.773636,0
1449,0.988964,5.699698,0
1450,0.981319,5.62679,0
1451,0.974411,5.557964,0
1452,1.089843,5.907404,0
1453,1.081028,5.836017,0
1454,1.071004,5.763688,0
1455,1.061275,5.690678,0
1456,1.05206,5.617912,0
1457,1.041867,5.546095,0
1458,1.161565,5.900862,0
1459,1.152254,5.827305,0
1460,1.142544,5.754418,0
1461,1.133038,5.681442,0
1462,1.123706,5.608147,0
1463,1.113696,5.533978,0
1464,1.234702,5.891673,0
1465,1.223805,5.817973,0
1466,1.213831,5.74525,0
1467,1.204578,5.672533,0
1468,1.195942,5.599241,0
1469,1.187799,5.524389,0
1470,1.306524,5.879593,0
1471,1.294431,5.807726,0
1472,1.28437,5.736091,0
1473,1.275465,5.664194,0
1474,1.267652,5.591835,0
1475,1.261589,5.51832,0
1476,1.37465,5.86578,0
1477,1.363075,5.797255,0
1478,1.353742,5.727194,0
1479,1.345245,5.656318,0
1480,1.337646,5.585551,0
1481,1.332416,5.515276,0
1482,1.437402,5.852938,0
1483,1.429499,5.788226,0
1484,1.422237,5.719091,0
1485,1.414094,5.648361,0
1486,1.405305,5.578844,0
1487,1.397909,5.513014,0
1488,1.537568,6.026712,0
1489,0.93791,6.223813,0
1490,1.055928,6.262157,0
1491,1.180965,6.275282,0
1492,1.305844,6.263568,0
1493,1.423214,6.228708,0
1494,1.526605,6.173612,0
1495,1.610617,6.102251,0
1496,0.882538,6.351777,0
1497,1.030316,6.402052,0
1498,1.186708,6.419666,0
1499,1.342352,6.404153,0
1500,1.487118,6.35796,0
1501,1.613263,6.28549,0
1502,1.711133,6.19614,0
1503,0.901835,5.956245,0
1504,0.83235,6.006249,0
1505,0.746589,6.074277,0
1506,0.639997,6.162598,0
1507,0.867584,5.884135,0
1508,0.782931,5.920085,0
1509,0.680913,5.9685,0
1510,0.555512,6.03165,0
1511,0.843989,5.801296,0
1512,0.750459,5.822054,0
1513,0.638272,5.848732,0
1514,0.500222,5.882583,0
1515,0.831663,5.713702,0
1516,0.735925,5.718236,0
1517,0.62036,5.721871,0
1518,0.477869,5.724588,0
1519,0.832064,5.627287,0
1520,0.740459,5.614916,0
1521,0.628456,5.595158,0
1522,0.489463,5.567605,0
1523,0.845813,5.548207,0
1524,0.764771,5.518183,0
1525,0.662697,5.475095,0
1526,0.53423,5.418068,0
1527,0.929176,5.435819,0
1528,0.877318,5.365283,0
1529,0.807047,5.277569,0
1530,0.716216,5.167313,0
1531,1.000859,5.399482,0
1532,0.962592,5.31291,0
1533,0.911412,5.207945,0
1534,0.845837,5.077444,0
1535,1.08369,5.373587,0
1536,1.060119,5.277204,0
1537,1.02987,5.161091,0
1538,0.992432,5.017339,0
1539,1.172119,5.359311,0
1540,1.164071,5.259212,0
1541,1.155736,5.138639,0
1542,1.147254,4.989546,0
1543,1.260855,5.357363,0
1544,1.268597,5.259538,0
1545,1.282456,5.141257,0
1546,1.303473,4.99457,0
1547,1.344679,5.3677,0
1548,1.367878,5.278134,0
1549,1.403358,5.16876,0
1550,1.453857,5.032281,0
1551,1.418346,5.389829,0
1552,1.45626,5.314409,0
1553,1.511483,5.219851,0
1554,1.58884,5.10052,0
1555,1.513985,5.479887,0
1556,1.581611,5.438378,0
1557,1.66616,5.382038,0
1558,1.777063,5.307548,0
1559,1.539982,5.54952,0
1560,1.617096,5.521632,0
1561,1.707536,5.484598,0
1562,1.815489,5.436168,0
1563,1.556766,5.627467,0
1564,1.638052,5.612556,0
1565,1.730361,5.594053,0
1566,1.834621,5.570271,0
1567,1.56497,5.708415,0
1568,1.646476,5.70644,0
1569,1.738442,5.706482,0
1570,1.84077,5.708843,0
1571,1.564509,5.787263,0
1572,1.642755,5.798495,0
1573,1.732747,5.817049,0
1574,1.835132,5.845489,0
1575,1.554372,5.859085,0
1576,1.625546,5.884455,0
1577,1.71199,5.921251,0
1578,1.816802,5.972039,0
1579,1.450585,5.911106,0
1580,1.391932,5.933173,0
1581,1.322575,5.953292,0
1582,1.246991,5.968491,0
1583,1.169324,5.977283,0
1584,1.094187,5.979447,0
1585,1.027548,5.976171,0
1586,0.911619,5.563836,0
1587,0.909849,5.631591,0
1588,0.914095,5.707681,0
1589,0.9256,5.785502,0
1590,0.941221,5.859617,0
1591,0.960705,5.92405,0
1592,0.94684,6.011399,0
1593,0.898109,6.075092,0
1594,0.833136,6.160723,0
1595,0.750319,6.270763,0
1596,0.962795,5.495326,0
1597,1.027019,5.474578,0
1598,1.101221,5.457119,0
1599,1.179968,5.445765,0
1600,1.258703,5.441583,0
1601,1.332878,5.444239,0
1602,1.397088,5.451913,0
1603,0.874687,5.482524,0
1604,0.809823,5.433548,0
1605,0.722704,5.367576,0
1606,0.610812,5.282475,0
1607,1.531476,5.919426,0
1608,1.591801,5.96131,0
1609,1.672802,6.017317,0
1610,1.780914,6.091035,0
1611,1.45698,5.506311,0
1612,1.471515,5.568566,0
1613,1.483529,5.639234,0
1614,1.491538,5.712549,0
1615,1.49519,5.783487,0
1616,1.494941,5.846239,0
1617,1.476683,5.424287,0
1618,1.528727,5.367753,0
1619,1.600504,5.291986,0
1620,1.698433,5.193496,0
1621,0.916433,5.513932,0
1622,1.443535,5.460859,0
1623,1.49231,5.892251,0
1624,0.978413,5.970477,0
1630,6.079907,5.646827,0
1631,6.043764,5.574819,0
1632,5.992335,5.504272,0
1633,5.929205,5.439379,0
1634,5.858072,5.383911,0
1635,5.783107,5.3411,0
1636,5.708873,5.313954,0
1637,5.652077,5.427914,0
1638,5.607497,5.477989,0
1639,5.560438,5.530406,0
1640,5.514127,5.584331,0
1641,5.470231,5.637466,0
1642,5.428769,5.686419,0
1643,5.705313,5.469298,0
1644,5.660025,5.524026,0
1645,5.613168,5.577827,0
1646,5.566194,5.63121,0
1647,5.519616,5.683374,0
1648,5.472583,5.732848,0
1649,5.761993,5.514494,0
1650,5.714137,5.571048,0
1651,5.666058,5.625687,0
1652,5.617884,5.679298,0
1653,5.569406,5.731942,0
1654,5.519608,5.783472,0
1655,5.818815,5.563837,0
1656,5.768476,5.619951,0
1657,5.719071,5.674567,0
1658,5.669898,5.728343,0
1659,5.620489,5.781623,0
1660,5.570112,5.835026,0
1661,5.87337,5.61607,0
1662,5.821932,5.67029,0
1663,5.771893,5.724262,0
1664,5.722181,5.777871,0
1665,5.672557,5.831203,0
1666,5.623047,5.885158,0
1667,5.924231,5.6688,0
1668,5.874076,5.720846,0
1669,5.824439,5.774301,0
1670,5.774424,5.827656,0
1671,5.724583,5.880162,0
1672,5.676299,5.93246,0
1673,5.971413,5.718529,0
1674,5.925774,5.770006,0
1675,5.877404,5.824436,0
1676,5.826529,5.878262,0
1677,5.775136,5.929269,0
1678,5.726612,5.976931,0
1679,5.723175,5.229225,0
1680,5.818083,5.254534,0
1681,5.910377,5.30043,0
1682,5.995366,5.363763,0
1683,6.068502,5.44095,0
1684,6.125673,5.527995,0
1685,6.163111,5.620776,0
1686,5.735613,5.119399,0
1687,5.855576,5.145666,0
1688,5.970338,5.197844,0
1689,6.074181,5.272819,0
1690,6.161773,5.366552,0
1691,6.228603,5.474489,0
1692,6.270854,5.591803,0
1693,5.747829,4.979253,0
1694,5.898421,5.008397,0
1695,6.041967,5.070006,0
1696,6.170557,5.160849,0
1697,6.277433,5.275895,0
1698,6.357808,5.409801,0
1699,6.407703,5.556356,0
1700,5.574062,5.329634,0
1701,5.540826,5.25241,0
1702,5.500842,5.151533,0
1703,5.449375,5.022202,0
1704,5.510145,5.371722,0
1705,5.458482,5.299255,0
1706,5.396363,5.207805,0
1707,5.316335,5.092159,0
1708,5.450592,5.427066,0
1709,5.386187,5.363111,0
1710,5.307748,5.285137,0
1711,5.206225,5.187486,0
1712,5.398848,5.490966,0
1713,5.327288,5.43899,0
1714,5.239571,5.378202,0
1715,5.125892,5.303258,0
1716,5.357576,5.558778,0
1717,5.283994,5.521759,0
1718,5.194526,5.480807,0
1719,5.085912,5.431867,0
1720,5.328932,5.625935,0
1721,5.256884,5.606709,0
1722,5.168707,5.586972,0
1723,5.06556,5.563908,0
1724,5.331083,5.75212,0
1725,5.259207,5.77506,0
1726,5.171101,5.800147,0
1727,5.067786,5.831691,0
1728,5.361756,5.818391,0
1729,5.288076,5.859077,0
1730,5.198379,5.904651,0
1731,5.089353,5.960602,0
1732,5.405048,5.885389,0
1733,5.33236,5.940852,0
1734,5.243184,6.004971,0
1735,5.128152,6.084343,0
1736,5.459079,5.94929,0
1737,5.391503,6.016605,0
1738,5.30866,6.09635,0
1739,5.200654,6.194164,0
1740,5.521777,6.006387,0
1741,5.463988,6.082413,0
1742,5.393669,6.17468,0
1743,5.300783,6.287633,0
1744,5.590211,6.053145,0
1745,5.547122,6.134333,0
1746,5.495628,6.235921,0
1747,5.427747,6.362984,0
1748,5.660532,6.085844,0
1749,5.637071,6.168093,0
1750,5.609439,6.27468,0
1751,5.572065,6.410375,0
1752,5.797249,6.082118,0
1753,5.822692,6.1632,0
1754,5.849858,6.268731,0
1755,5.880859,6.40343,0
1756,5.866894,6.044636,0
1757,5.912828,6.123431,0
1758,5.964977,6.222766,0
1759,6.027111,6.347823,0
1760,5.934385,5.992102,0
1761,5.996356,6.063973,0
1762,6.069509,6.152047,0
1763,6.158495,6.26137,0
1764,5.995241,5.928672,0
1765,6.068801,5.989045,0
1766,6.158251,6.060913,0
1767,6.268549,6.149086,0
1768,6.045277,5.858696,0
1769,6.125805,5.903099,0
1770,6.226538,5.954072,0
1771,6.352476,6.01593,0
1772,6.080505,5.786818,0
1773,6.163238,5.810656,0
1774,6.270134,5.836509,0
1775,6.405939,5.866658,0
1776,6.017704,5.674893,0
1777,5.978314,5.619856,0
1778,5.92873,5.561273,0
1779,5.871529,5.504645,0
1780,5.809659,5.453606,0
1781,5.746981,5.41072,0
1782,5.689089,5.377928,0
1783,5.385178,5.648517,0
1784,5.418291,5.595724,0
1785,5.459622,5.538186,0
1786,5.507047,5.481439,0
1787,5.557629,5.429666,0
1788,5.606437,5.386698,0
1789,5.639328,5.306457,0
1790,5.629771,5.227509,0
1791,5.61568,5.121094,0
1792,5.596109,4.983724,0
1793,5.386775,5.726753,0
1794,5.422043,5.778053,0
1795,5.466108,5.834143,0
1796,5.517211,5.890012,0
1797,5.573295,5.942122,0
1798,5.631207,5.987663,0
1799,5.685757,6.02407,0
1800,5.316465,5.689257,0
1801,5.247541,5.691068,0
1802,5.160721,5.693821,0
1803,5.059695,5.698142,0
1804,6.096104,5.716791,0
1805,6.176996,5.715722,0
1806,6.285386,5.713908,0
1807,6.424474,5.710169,0
1808,5.769403,6.021743,0
1809,5.822756,5.981673,0
1810,5.879138,5.931726,0
1811,5.932937,5.875213,0
1812,5.980303,5.816188,0
1813,6.018079,5.760534,0
1814,5.729097,6.099557,0
1815,5.729879,6.179255,0
1816,5.729464,6.286542,0
1817,5.726255,6.424765,0
1818,5.362832,5.688165,0
1819,5.728082,6.048386,0
1820,6.043947,5.717397,0
1821,5.644947,5.357087,0
