ID,X,Y,Z
1159,1.765119,15.621042,0
1160,1.222747,15.261818,0
1161,2.370411,15.314605,0
1162,2.012275,15.585254,0
1163,2.123785,15.449443,0
1164,1.927781,15.853881,0
1165,1.391403,15.257904,0
1166,1.901619,15.684615,0
1167,2.199685,15.32169,0
1168,1.687347,14.901212,0
1169,2.292573,19.586013,0
1170,2.119917,19.389936,0
1171,1.888379,19.268787,0
1172,1.706698,19.623967,0
1173,1.595137,19.766485,0
1174,1.850344,19.732718,0
1175,1.734313,19.879893,0
1176,1.989796,19.847014,0
1177,1.877033,19.98903,0
1178,1.431035,19.366429,0
1179,1.278627,19.564331,0
1180,1.298381,20.025649,0
1181,1.467564,20.217412,0
1182,1.693067,20.338277,0
1183,2.147737,20.25113,0
1184,2.305786,20.05536,0
1185,2.10827,19.708668,0
1186,1.971097,19.579278,0
1187,1.8131,19.476501,0
1188,1.46078,19.657699,0
1189,1.567919,19.519841,0
1190,1.643527,19.250136,0
1191,1.478544,19.904116,0
1192,1.614294,20.03187,0
1193,1.769982,20.134586,0
1194,1.220704,19.796951,0
1195,2.368975,19.819864,0
1196,2.014337,20.094747,0
1197,2.1238,19.957832,0
1198,1.933947,20.361467,0
1199,1.388695,19.785873,0
1200,1.906019,20.19488,0
1201,2.198204,19.829131,0
1202,1.675111,19.41761,0
1203,2.305615,24.086996,0
1204,2.142474,23.889733,0
1205,1.92152,23.76189,0
1206,1.726059,24.103062,0
1207,1.608035,24.240003,0
1208,1.864308,24.217459,0
1209,1.742589,24.359918,0
1210,1.999249,24.336224,0
1211,1.881985,24.474657,0
1212,1.466992,23.8325,0
1213,1.302976,24.019287,0
1214,1.294457,24.486327,0
1215,1.458132,24.690929,0
1216,1.684825,24.823141,0
1217,2.148611,24.744496,0
1218,2.309571,24.551081,0
1219,2.121,24.202634,0
1220,1.989747,24.070074,0
1221,1.838081,23.962067,0
1222,1.479283,24.124038,0
1223,1.593507,23.992567,0
1224,1.683271,23.730749,0
1225,1.483942,24.37277,0
1226,1.61542,24.508198,0
1227,1.769287,24.618014,0
1228,1.229535,24.249709,0
1229,2.375928,24.318502,0
1230,2.017057,24.584665,0
1231,2.129894,24.450387,0
1232,1.929934,24.852631,0
1233,1.399703,24.248692,0
1234,1.905283,24.68294,0
1235,2.206877,24.324308,0
1236,1.704904,23.897143,0
1237,2.30616,28.587106,0
1238,2.143457,28.389835,0
1239,1.923093,28.261773,0
1240,1.726955,28.602318,0
1241,1.608645,28.739027,0
1242,1.864944,28.716922,0
1243,1.74298,28.85917,0
1244,1.999666,28.835844,0
1245,1.882204,28.97411,0
1246,1.46862,28.3312,0
1247,1.304015,28.51766,0
1248,1.294423,28.984838,0
1249,1.457771,29.189832,0
1250,1.684384,29.322466,0
1251,2.148629,29.244247,0
1252,2.309728,29.050937,0
1253,2.12155,28.702462,0
1254,1.990581,28.569803,0
1255,1.83924,28.461609,0
1256,1.480124,28.622798,0
1257,1.594684,28.49156,0
1258,1.685204,28.230058,0
1259,1.484252,28.871593,0
1260,1.615512,29.007272,0
1261,1.76925,29.11734,0
1262,1.230001,28.747996,0
1263,2.376215,28.818495,0
1264,2.017158,29.084285,0
1265,2.130154,28.950129,0
1266,1.929684,29.352281,0
1267,1.400242,28.747322,0
1268,1.905218,29.182461,0
1269,2.207247,28.824166,0
1270,1.706298,28.396423,0
1271,2.305665,33.086544,0
1272,2.14291,32.889103,0
1273,1.922597,32.760992,0
1274,1.726387,33.101094,0
1275,1.607905,33.237501,0
1276,1.864188,33.215901,0
1277,1.741989,33.357931,0
1278,1.998794,33.335075,0
1279,1.881063,33.473203,0
1280,1.468768,32.829909,0
1281,1.304175,33.015576,0
1282,1.293105,33.48226,0
1283,1.455872,33.687924,0
1284,1.682342,33.821395,0
1285,2.147339,33.744119,0
1286,2.308894,33.550821,0
1287,2.120882,33.201795,0
1288,1.989978,33.068948,0
1289,1.838749,32.96061,0
1290,1.47974,33.121056,0
1291,1.594394,32.990213,0
1292,1.684954,32.729203,0
1293,1.483235,33.369696,0
1294,1.614172,33.50576,0
1295,1.767756,33.616286,0
1296,1.22955,33.245358,0
1297,2.37566,33.318187,0
1298,2.015946,33.583717,0
1299,2.129225,33.449642,0
1300,1.927891,33.851856,0
1301,1.399617,33.245244,0
1302,1.903723,33.681769,0
1303,2.206521,33.323682,0
1304,1.705974,32.89534,0
1305,6.788912,1.580583,0
1306,6.615405,1.384047,0
1307,6.384345,1.263375,0
1308,6.202241,1.615761,0
1309,6.089622,1.756619,0
1310,6.345099,1.725255,0
1311,6.227717,1.871263,0
1312,6.484311,1.84057,0
1313,6.370059,1.981891,0
1314,5.930326,1.35859,0
1315,5.777618,1.552545,0
1316,5.789089,2.009466,0
1317,5.954881,2.204859,0
1318,6.18019,2.330632,0
1319,6.641922,2.247398,0
1320,6.801622,2.051563,0
1321,6.603796,1.702714,0
1322,6.466588,1.572701,0
1323,6.309054,1.469616,0
1324,5.957042,1.646968,0
1325,6.064917,1.511279,0
1326,6.141142,1.244485,0
1327,5.971331,1.892159,0
1328,6.105555,2.021761,0
1329,6.260883,2.126783,0
1330,5.716682,1.781344,0
1331,6.865522,1.815555,0
1332,6.507547,2.089149,0
1333,6.618448,1.952629,0
1334,6.424299,2.357453,0
1335,5.883564,1.773185,0
1336,6.397484,2.18889,0
1337,6.693771,1.82394,0
1338,6.172009,1.410539,0
1407,6.805556,15.084604,0
1408,6.635616,14.890277,0
1409,6.406575,14.767639,0
1410,6.223546,15.120662,0
1411,6.111685,15.263765,0
1412,6.367783,15.22942,0
1413,6.252655,15.377237,0
1414,6.507738,15.342547,0
1415,6.397183,15.485026,0
1416,5.947385,14.859834,0
1417,5.79164,15.058011,0
1418,5.811453,15.527253,0
1419,5.98776,15.721622,0
1420,6.221058,15.839692,0
1421,6.672322,15.73903,0
1422,6.822453,15.544179,0
1423,6.624316,15.205068,0
1424,6.487706,15.076704,0
1425,6.330197,14.973688,0
1426,5.975937,15.153813,0
1427,6.084284,15.015614,0
1428,6.162399,14.745841,0
1429,5.99442,15.403143,0
1430,6.13354,15.531409,0
1431,6.292673,15.632631,0
1432,5.731742,15.294112,0
1433,6.881415,15.313912,0
1434,6.535949,15.587874,0
1435,6.641883,15.450923,0
1436,6.463504,15.855257,0
1437,5.902812,15.283351,0
1438,6.43045,15.689924,0
1439,6.713896,15.323543,0
1440,6.192399,14.913896,0
1441,6.807029,19.585893,0
1442,6.637819,19.391683,0
1443,6.409291,19.268629,0
1444,6.225551,19.621544,0
1445,6.113603,19.764761,0
1446,6.369685,19.730356,0
1447,6.254578,19.878183,0
1448,6.509457,19.84341,0
1449,6.399001,19.98583,0
1450,5.949315,19.360026,0
1451,5.792983,19.558741,0
1452,5.813537,20.029146,0
1453,5.990173,20.223018,0
1454,6.223339,20.34041,0
1455,6.673742,20.239324,0
1456,6.823605,20.044641,0
1457,6.625968,19.706086,0
1458,6.489683,19.577767,0
1459,6.332416,19.474608,0
1460,5.977702,19.654728,0
1461,6.086262,19.516299,0
1462,6.165076,19.246206,0
1463,5.996396,19.904391,0
1464,6.135603,20.032474,0
1465,6.29466,20.133421,0
1466,5.733149,19.795647,0
1467,6.882515,19.814738,0
1468,6.537605,20.088494,0
1469,6.643399,19.951623,0
1470,6.465387,20.355572,0
1471,5.904561,19.784571,0
1472,6.43229,20.190515,0
1473,6.715331,19.824403,0
1474,6.194653,19.41457,0
1543,6.806045,33.084702,0
1544,6.636303,32.89039,0
1545,6.407314,32.767566,0
1546,6.224111,33.120411,0
1547,6.112174,33.263457,0
1548,6.368327,33.229236,0
1549,6.253153,33.37701,0
1550,6.508259,33.34239,0
1551,6.397701,33.484834,0
1552,5.948056,32.859393,0
1553,5.792172,33.057397,0
1554,5.811652,33.526858,0
1555,5.988103,33.721473,0
1556,6.22165,33.839619,0
1557,6.672897,33.738722,0
1558,6.822875,33.543935,0
1559,6.624844,33.204996,0
1560,6.4883,33.07661,0
1561,6.330828,32.973512,0
1562,5.976449,33.153392,0
1563,6.084883,33.015275,0
1564,6.163113,32.745581,0
1565,5.994805,33.402809,0
1566,6.133978,33.531189,0
1567,6.293195,33.632463,0
1568,5.732053,33.29352,0
1569,6.881782,33.313845,0
1570,6.53648,33.58766,0
1571,6.642371,33.450749,0
1572,6.464169,33.855055,0
1573,5.903217,33.282907,0
1574,6.431017,33.689731,0
1575,6.714365,33.323441,0
1576,6.193052,32.913639,0
1577,11.292069,1.585654,0
1578,11.11924,1.389681,0
1579,10.886452,1.268305,0
1580,10.704935,1.623547,0
1581,10.593316,1.765844,0
1582,10.848948,1.732079,0
1583,10.73277,1.87912,0
1584,10.988783,1.846246,0
1585,10.875866,1.988173,0
1586,10.428538,1.367142,0
1587,10.276881,1.564645,0
1588,10.295954,2.023461,0
1589,10.465013,2.215814,0
1590,10.691296,2.337492,0
1591,11.147727,2.249951,0
1592,11.305487,2.054241,0
1593,11.107421,1.707967,0
1594,10.96984,1.578702,0
1595,10.811271,1.476092,0
1596,10.458906,1.657306,0
1597,10.565921,1.519763,0
1598,10.640589,1.250204,0
1599,10.476527,1.903091,0
1600,10.612488,2.030888,0
1601,10.76863,2.133717,0
1602,10.219254,1.795787,0
1603,11.3684,1.819148,0
1604,11.013543,2.093804,0
1605,11.123081,1.956996,0
1606,10.933306,2.360874,0
1607,10.386806,1.785023,0
1608,10.905063,2.194008,0
1609,11.197544,1.82838,0
1610,10.672953,1.417508,0
1611,11.306704,6.08492,0
1612,11.142474,5.888301,0
1613,10.921177,5.761575,0
1614,10.727891,6.103903,0
1615,10.61081,6.241781,0
1616,10.86687,6.217513,0
1617,10.746277,6.360839,0
1618,11.002511,6.335353,0
1619,10.886494,6.474474,0
1620,10.467127,5.834137,0
1621,10.303788,6.022133,0
1622,10.298864,6.491606,0
1623,10.46472,6.694849,0
1624,10.692704,6.824627,0
1625,11.155107,6.741265,0
1626,11.313501,6.547586,0
1627,11.123173,6.201237,0
1628,10.99121,6.069419,0
1629,10.838995,5.962203,0
1630,10.481112,6.126419,0
1631,10.594578,5.994011,0
1632,10.683047,5.73147,0
1633,10.487662,6.375775,0
1634,10.620347,6.51027,0
1635,10.775144,6.618713,0
1636,10.231496,6.254309,0
1637,11.378134,6.31585,0
1638,11.022291,6.583183,0
1639,11.133711,6.448424,0
1640,10.937977,6.851485,0
1641,10.402287,6.252007,0
1642,10.911619,6.682297,0
1643,11.209623,6.322233,0
1644,10.705468,5.897886,0
1645,11.291249,10.579323,0
1646,11.118976,10.382506,0
1647,10.889602,10.260835,0
1648,10.705735,10.610654,0
1649,10.59205,10.750483,0
1650,10.847748,10.721219,0
1651,10.729462,10.86648,0
1652,10.986333,10.837393,0
1653,10.871452,10.978223,0
1654,10.436932,10.351235,0
1655,10.282403,10.542515,0
1656,10.288034,11.00079,0
1657,10.453434,11.199431,0
1658,10.67992,11.327601,0
1659,11.143142,11.24499,0
1660,11.3029,11.049474,0
1661,11.106257,10.700298,0
1662,10.969885,10.569663,0
1663,10.813333,10.465646,0
1664,10.460518,10.639369,0
1665,10.569528,10.505028,0
1666,10.647787,10.239967,0
1667,10.472307,10.885128,0
1668,10.606033,11.016489,0
1669,10.761436,11.122998,0
1670,10.218236,10.770761,0
1671,11.367088,10.814011,0
1672,11.008786,11.086209,0
1673,11.12003,10.950034,0
1674,10.924981,11.355041,0
1675,10.385591,10.764843,0
1676,10.898287,11.18585,0
1677,11.195645,10.82176,0
1678,10.677157,10.405583,0
1679,11.291032,15.083968,0
1680,11.115906,14.888865,0
1681,10.881955,14.769785,0
1682,10.704149,15.128001,0
1683,10.594302,15.271966,0
1684,10.849429,15.234947,0
1685,10.735121,15.383429,0
1686,10.990386,15.347587,0
1687,10.879267,15.490631,0
1688,10.42403,14.874154,0
1689,10.274363,15.07489,0
1690,10.301143,15.534532,0
1691,10.472762,15.723513,0
1692,10.699703,15.841263,0
1693,11.153022,15.748677,0
1694,11.308281,15.552387,0
1695,11.107514,15.208116,0
1696,10.96861,15.080053,0
1697,10.808916,14.978999,0
1698,10.458256,15.165139,0
1699,10.563658,15.025699,0
1700,10.635713,14.754261,0
1701,10.479535,15.411002,0
1702,10.617061,15.536688,0
1703,10.774093,15.637185,0
1704,10.22034,15.307834,0
1705,11.369329,15.317418,0
1706,11.017752,15.59449,0
1707,11.125558,15.456868,0
1708,10.940844,15.861463,0
1709,10.38799,15.294228,0
1710,10.910782,15.695624,0
1711,11.198687,15.327729,0
1712,10.669739,14.921816,0
1713,11.292101,19.585288,0
1714,11.120494,19.388754,0
1715,10.889759,19.266569,0
1716,10.705839,19.61928,0
1717,10.593031,19.760446,0
1718,10.848592,19.728973,0
1719,10.731167,19.875007,0
1720,10.987394,19.844251,0
1721,10.873211,19.98541,0
1722,10.433128,19.360692,0
1723,10.279543,19.555992,0
1724,10.293125,20.015225,0
1725,10.459642,20.209366,0
1726,10.684415,20.333589,0
1727,11.143506,20.250218,0
1728,11.303238,20.054791,0
1729,11.106963,19.706728,0
1730,10.97048,19.576644,0
1731,10.813218,19.473057,0
1732,10.460018,19.650659,0
1733,10.568251,19.514375,0
1734,10.645529,19.246459,0
1735,10.474932,19.896534,0
1736,10.609334,20.025702,0
1737,10.764369,20.130153,0
1738,10.219072,19.786501,0
1739,11.367493,19.819301,0
1740,11.010167,20.092418,0
1741,11.120997,19.956115,0
1742,10.92706,20.359701,0
1743,10.38662,19.777562,0
1744,10.900456,20.191921,0
1745,11.196367,19.827751,0
1746,10.675957,19.413423,0
1747,11.292177,24.085468,0
1748,11.120667,23.888925,0
1749,10.889875,23.766629,0
1750,10.705831,24.119302,0
1751,10.59298,24.260431,0
1752,10.848582,24.229016,0
1753,10.731109,24.375012,0
1754,10.987374,24.344313,0
1755,10.873146,24.485437,0
1756,10.433108,23.860704,0
1757,10.279513,24.055967,0
1758,10.292982,24.515064,0
1759,10.459458,24.709261,0
1760,10.684244,24.833565,0
1761,11.143424,24.750277,0
1762,11.303195,24.55488,0
1763,11.106989,24.206829,0
1764,10.970527,24.076728,0
1765,10.813256,23.973107,0
1766,10.45998,24.150628,0
1767,10.568245,24.014381,0
1768,10.645542,23.74647,0
1769,10.474837,24.396474,0
1770,10.609227,24.525667,0
1771,10.764262,24.630151,0
1772,10.219021,24.286388,0
1773,11.367485,24.319428,0
1774,11.010093,24.592466,0
1775,11.120962,24.456195,0
1776,10.926928,24.859737,0
1777,10.386552,24.277494,0
1778,10.900351,24.691945,0
1779,11.196366,24.327857,0
1780,10.67598,23.913449,0
1781,11.292001,28.585603,0
1782,11.120185,28.389151,0
1783,10.889017,28.267094,0
1784,10.705547,28.620366,0
1785,10.592996,28.76178,0
1786,10.84853,28.729837,0
1787,10.731352,28.876069,0
1788,10.9875,28.84491,0
1789,10.873541,28.986206,0
1790,10.432082,28.362206,0
1791,10.278916,28.558005,0
1792,10.293771,29.017247,0
1793,10.46067,29.210837,0
1794,10.685488,29.334462,0
1795,11.143967,29.250518,0
1796,11.303456,29.055039,0
1797,11.106914,28.707234,0
1798,10.97024,28.577294,0
1799,10.812727,28.473885,0
1800,10.45971,28.652263,0
1801,10.567676,28.515691,0
1802,10.644415,28.247393,0
1803,10.475209,28.898119,0
1804,10.60985,29.026956,0
1805,10.764995,29.131059,0
1806,10.219074,28.788741,0
1807,11.367538,28.819556,0
1808,11.010577,29.092975,0
1809,11.121207,28.956583,0
1810,10.927885,29.360145,0
1811,10.386612,28.779361,0
1812,10.901077,29.192567,0
1813,11.196438,28.828159,0
1814,10.675247,28.414456,0
1815,11.305932,33.085038,0
1816,11.136453,32.890586,0
1817,10.907733,32.767546,0
1818,10.724026,33.120053,0
1819,10.611866,33.262902,0
1820,10.868021,33.229091,0
1821,10.752598,33.376682,0
1822,11.007753,33.342469,0
1823,10.896927,33.48477,0
1824,10.44853,32.858666,0
1825,10.292356,33.056363,0
1826,10.310964,33.525739,0
1827,10.486909,33.720623,0
1828,10.720083,33.839245,0
1829,11.171667,33.73935,0
1830,11.32218,33.544592,0
1831,11.124556,33.205195,0
1832,10.988219,33.076635,0
1833,10.830956,32.97334,0
1834,10.47638,33.152637,0
1835,10.585023,33.014718,0
1836,10.663688,32.745229,0
1837,10.494277,33.40203,0
1838,10.633143,33.530639,0
1839,10.79211,33.632221,0
1840,10.231827,33.292322,0
1841,11.381443,33.314316,0
1842,11.03553,33.587893,0
1843,11.141721,33.45107,0
1844,10.962578,33.855258,0
1845,10.402945,33.282001,0
1846,10.929817,33.689795,0
1847,11.213933,33.323785,0
1848,10.693328,32.913274,0
1849,15.793327,1.5818,0
1850,15.616724,1.38746,0
1851,15.382866,1.269971,0
1852,15.208302,1.62993,0
1853,15.099901,1.775369,0
1854,15.354522,1.736015,0
1855,15.242054,1.885892,0
1856,15.496297,1.847533,0
1857,15.387305,1.991719,0
1858,14.925925,1.376566,0
1859,14.776973,1.579097,0
1860,14.809155,2.043282,0
1861,14.985148,2.231066,0
1862,15.214787,2.345114,0
1863,15.662658,2.24567,0
1864,15.814363,2.049034,0
1865,15.611659,1.707216,0
1866,15.471965,1.580005,0
1867,15.311727,1.479842,0
1868,14.962454,1.669137,0
1869,15.066759,1.528266,0
1870,15.137255,1.255667,0
1871,14.986552,1.916314,0
1872,15.126119,2.041038,0
1873,15.284622,2.139731,0
1874,14.724481,1.814995,0
1875,15.873271,1.814763,0
1876,15.526574,2.093771,0
1877,15.632029,1.955338,0
1878,15.454405,2.360612,0
1879,14.893252,1.7997,0
1880,15.421727,2.19611,0
1881,15.703495,1.825953,0
1882,15.172141,1.423373,0
1951,15.795963,15.080249,0
1952,15.626265,14.882982,0
1953,15.400711,14.759751,0
1954,15.213566,15.106322,0
1955,15.098457,15.245178,0
1956,15.353976,15.218551,0
1957,15.234637,15.362982,0
1958,15.491108,15.335939,0
1959,15.375573,15.476147,0
1960,14.949357,14.842236,0
1961,14.79123,15.031196,0
1962,14.79087,15.494626,0
1963,14.956066,15.696175,0
1964,15.182877,15.825901,0
1965,15.644974,15.744698,0
1966,15.805278,15.549696,0
1967,15.611473,15.199883,0
1968,15.476973,15.068312,0
1969,15.322517,14.962769,0
1970,14.968189,15.131909,0
1971,15.07899,14.998684,0
1972,15.161492,14.735243,0
1973,14.977131,15.379287,0
1974,15.109975,15.512622,0
1975,15.264774,15.620672,0
1976,14.722795,15.260938,0
1977,15.870378,15.314615,0
1978,15.512025,15.58509,0
1979,15.623659,15.449339,0
1980,15.427258,15.853738,0
1981,14.891444,15.257192,0
1982,15.401247,15.684381,0
1983,15.699645,15.321625,0
1984,15.187771,14.900838,0
1985,15.789588,19.583733,0
1986,15.615251,19.387733,0
1987,15.381789,19.267537,0
1988,15.202066,19.623566,0
1989,15.090979,19.766099,0
1990,15.346368,19.731738,0
1991,15.230599,19.879085,0
1992,15.486569,19.845737,0
1993,15.373909,19.987988,0
1994,14.925185,19.368472,0
1995,14.774662,19.565998,0
1996,14.794565,20.023812,0
1997,14.963638,20.215915,0
1998,15.189871,20.337521,0
1999,15.646223,20.249954,0
2000,15.8041,20.053871,0
2001,15.604966,19.706959,0
2002,15.46676,19.577837,0
2003,15.307766,19.475727,0
2004,14.956483,19.65801,0
2005,15.062849,19.520318,0
2006,15.136166,19.250791,0
2007,14.974628,19.903427,0
2008,15.110676,20.030999,0
2009,15.266907,20.133713,0
2010,14.717702,19.796698,0
2011,15.866882,19.818054,0
2012,15.511825,20.093581,0
2013,15.621233,19.956471,0
2014,15.431788,20.360877,0
2015,14.884837,19.785675,0
2016,15.403422,20.193945,0
2017,15.695559,19.827475,0
2018,15.169305,19.417734,0
2087,15.803023,33.083687,0
2088,15.637028,32.886563,0
2089,15.414081,32.760695,0
2090,15.222839,33.10438,0
2091,15.106325,33.242438,0
2092,15.362216,33.2178,0
2093,15.24191,33.361416,0
2094,15.498263,33.335783,0
2095,15.382277,33.47524,0
2096,14.961243,32.836288,0
2097,14.799801,33.023954,0
2098,14.795401,33.49153,0
2099,14.961116,33.69502,0
2100,15.188967,33.82533,0
2101,15.650606,33.743337,0
2102,15.8101,33.54922,0
2103,15.618987,33.201055,0
2104,15.486247,33.069043,0
2105,15.33328,32.962121,0
2106,14.97664,33.127502,0
2107,15.089218,32.995076,0
2108,15.175476,32.732431,0
2109,14.983594,33.376271,0
2110,15.116249,33.51083,0
2111,15.271027,33.619559,0
2112,14.728287,33.255081,0
2113,15.875284,33.316033,0
2114,15.518172,33.584321,0
2115,15.629812,33.449238,0
2116,15.433513,33.852637,0
2117,14.89834,33.252798,0
2118,15.407427,33.68341,0
2119,15.705913,33.322507,0
2120,15.199355,32.898502,0
2121,20.307007,1.587731,0
2122,20.143227,1.391388,0
2123,19.920657,1.264099,0
2124,19.72705,1.607701,0
2125,19.610265,1.746058,0
2126,19.866577,1.720773,0
2127,19.746217,1.864317,0
2128,20.00251,1.838087,0
2129,19.886638,1.977223,0
2130,19.463951,1.338825,0
2131,19.301274,1.528675,0
2132,19.299938,1.997168,0
2133,19.465986,2.198304,0
2134,19.693286,2.326611,0
2135,20.155341,2.242822,0
2136,20.313572,2.04928,0
2137,20.123168,1.7039,0
2138,19.990988,1.572447,0
2139,19.838139,1.465494,0
2140,19.479802,1.631474,0
2141,19.592943,1.498301,0
2142,19.680678,1.234408,0
2143,19.487755,1.880513,0
2144,19.620814,2.01388,0
2145,19.775609,2.12134,0
2146,19.231004,1.761189,0
2147,20.378048,1.817943,0
2148,20.022451,2.085408,0
2149,20.133813,1.95073,0
2150,19.938322,2.353196,0
2151,19.401671,1.757516,0
2152,19.911941,2.18444,0
2153,20.209687,1.824616,0
2154,19.703902,1.401474,0
2155,20.29672,6.084901,0
2156,20.122631,5.890365,0
2157,19.890237,5.770955,0
2158,19.712519,6.129282,0
2159,19.603125,6.274183,0
2160,19.857947,6.236222,0
2161,19.744608,6.385436,0
2162,19.998846,6.348309,0
2163,19.88914,6.49184,0
2164,19.431758,5.873426,0
2165,19.280769,6.075456,0
2166,19.310814,6.541668,0
2167,19.485951,6.729871,0
2168,19.714724,6.844416,0
2169,20.163004,6.746538,0
2170,20.315346,6.550483,0
2171,20.114823,6.20887,0
2172,19.976369,6.081189,0
2173,19.817106,5.980021,0
2174,19.466166,6.167011,0
2175,19.571635,6.026576,0
2176,19.644654,5.754243,0
2177,19.488953,6.414807,0
2178,19.627854,6.540103,0
2179,19.785705,6.639322,0
2180,19.226687,6.312181,0
2181,20.374987,6.316951,0
2182,20.027737,6.594372,0
2183,20.133794,6.456488,0
2184,19.954274,6.8608,0
2185,19.396086,6.297553,0
2186,19.922432,6.696221,0
2187,20.205754,6.327672,0
2188,19.677986,5.922434,0
2189,20.305267,10.586327,0
2190,20.13535,10.392109,0
2191,19.904887,10.269172,0
2192,19.722279,10.623302,0
2193,19.610829,10.766725,0
2194,19.866929,10.731602,0
2195,19.752053,10.879568,0
2196,20.00712,10.84435,0
2197,19.896652,10.986835,0
2198,19.444415,10.363541,0
2199,19.289775,10.562639,0
2200,19.312228,11.03119,0
2201,19.488262,11.223778,0
2202,19.720527,11.340774,0
2203,20.171805,11.240191,0
2204,20.322007,11.045397,0
2205,20.123709,10.706769,0
2206,19.986814,10.578658,0
2207,19.828703,10.475922,0
2208,19.474638,10.657424,0
2209,19.582441,10.518756,0
2210,19.659246,10.248163,0
2211,19.494194,10.906387,0
2212,19.633383,11.03377,0
2213,19.792312,11.134284,0
2214,19.231333,10.798964,0
2215,20.380932,10.815278,0
2216,20.035396,11.089372,0
2217,20.141367,10.952473,0
2218,19.962814,11.356424,0
2219,19.402165,10.787224,0
2220,19.929918,11.191319,0
2221,20.213402,10.825103,0
2222,19.690328,10.41648,0
2223,20.304452,15.086196,0
2224,20.134281,14.891887,0
2225,19.903567,14.769082,0
2226,19.721162,15.123361,0
2227,19.609753,15.266753,0
2228,19.865826,15.231637,0
2229,19.750918,15.379585,0
2230,20.006044,15.344435,0
2231,19.895472,15.486918,0
2232,19.443268,14.863907,0
2233,19.288912,15.062924,0
2234,19.311304,15.530896,0
2235,19.486991,15.723432,0
2236,19.718953,15.840645,0
2237,20.170533,15.740682,0
2238,20.321106,15.545811,0
2239,20.122724,15.206782,0
2240,19.985729,15.078628,0
2241,19.827528,14.975939,0
2242,19.47363,15.157536,0
2243,19.581326,15.01891,0
2244,19.657852,14.748351,0
2245,19.493152,15.406306,0
2246,19.632197,15.53368,0
2247,19.791005,15.634288,0
2248,19.230589,15.298952,0
2249,20.380208,15.31541,0
2250,20.034193,15.589597,0
2251,20.140333,15.452681,0
2252,19.961251,15.856677,0
2253,19.401223,15.287231,0
2254,19.928568,15.691474,0
2255,20.212479,15.325223,0
2256,19.689116,14.916596,0
2257,20.289052,19.581663,0
2258,20.115058,19.385111,0
2259,19.882575,19.264438,0
2260,19.701833,19.618262,0
2261,19.589836,19.759634,0
2262,19.845285,19.727419,0
2263,19.728512,19.873926,0
2264,19.984914,19.842435,0
2265,19.871271,19.984151,0
2266,19.428161,19.361858,0
2267,19.276698,19.556316,0
2268,19.290518,20.013905,0
2269,19.457895,20.208891,0
2270,19.684063,20.333503,0
2271,20.143121,20.248718,0
2272,20.302277,20.052755,0
2273,20.104033,19.704206,0
2274,19.966355,19.574333,0
2275,19.808105,19.471458,0
2276,19.456665,19.650336,0
2277,19.56381,19.51416,0
2278,19.638278,19.2466,0
2279,19.472168,19.895717,0
2280,19.607156,20.024976,0
2281,19.762969,20.129452,0
2282,19.216774,19.785664,0
2283,20.365919,19.816593,0
2284,20.008934,20.090941,0
2285,20.119257,19.954155,0
2286,19.927045,20.358864,0
2287,19.383776,19.77693,0
2288,19.899569,20.190944,0
2289,20.194245,19.825306,0
2290,19.670462,19.412796,0
2291,20.289151,24.081449,0
2292,20.114964,23.885009,0
2293,19.882513,23.764581,0
2294,19.702094,24.118664,0
2295,19.590264,24.26023,0
2296,19.845661,24.227674,0
2297,19.729092,24.374348,0
2298,19.985391,24.342524,0
2299,19.871968,24.484371,0
2300,19.428097,23.862387,0
2301,19.2767,24.057229,0
2302,19.291324,24.515155,0
2303,19.459076,24.709815,0
2304,19.6854,24.833953,0
2305,20.144035,24.748461,0
2306,20.302832,24.552437,0
2307,20.104318,24.204177,0
2308,19.966538,24.074437,0
2309,19.808225,23.971711,0
2310,19.456907,24.151072,0
2311,19.563932,24.014673,0
2312,19.638279,23.746908,0
2313,19.47279,24.396546,0
2314,19.60798,24.525599,0
2315,19.763916,24.629813,0
2316,19.217091,24.286895,0
2317,20.366229,24.316335,0
2318,20.009722,24.590945,0
2319,20.119814,24.454062,0
2320,19.928279,24.858867,0
2321,19.384179,24.277855,0
2322,19.900555,24.691075,0
2323,20.194626,24.325169,0
2324,19.670525,23.913154,0
2325,20.288535,28.581639,0
2326,20.1142,28.385161,0
2327,19.881401,28.26478,0
2328,19.701129,28.61909,0
2329,19.589363,28.760665,0
2330,19.844761,28.72802,0
2331,19.728194,28.874691,0
2332,19.984543,28.842852,0
2333,19.871059,28.98469,0
2334,19.426873,28.363185,0
2335,19.275795,28.558116,0
2336,19.29069,29.015401,0
2337,19.458206,29.209842,0
2338,19.684263,29.334021,0
2339,20.143059,29.248959,0
2340,20.302116,29.05291,0
2341,20.103538,28.704451,0
2342,19.965657,28.574718,0
2343,19.807204,28.472061,0
2344,19.455989,28.651659,0
2345,19.56289,28.515235,0
2346,19.636913,28.247385,0
2347,19.471977,28.896923,0
2348,19.607098,29.02586,0
2349,19.76295,29.130053,0
2350,19.216481,28.787524,0
2351,20.365635,28.816646,0
2352,20.008795,29.091315,0
2353,20.119005,28.954438,0
2354,19.927115,29.359189,0
2355,19.383383,28.778382,0
2356,19.899542,29.191377,0
2357,20.193899,28.825494,0
2358,19.669403,28.413622,0
2359,20.296867,33.085519,0
2360,20.12272,32.891117,0
2361,19.889626,32.771656,0
2362,19.712244,33.13057,0
